,index,Unnamed: 0,time,relativeAltitude,pressure
186,180,180.0,27487149.0,-1.347579956,1022.13067627
187,181,181.0,27487150.0,-1.400428772,1022.136962891
188,182,182.0,27487151.0,-1.458557129,1022.1437988280001
189,183,183.0,27487152.0,-1.5061187740000002,1022.1496582030001
190,184,184.0,27487153.0,-1.55368042,1022.155273438
191,185,185.0,27487154.0,-1.622383118,1022.1635742189999
192,186,186.0,27487155.0,-1.717506409,1022.175415039
193,187,187.0,27487156.0,-1.823196411,1022.187866211
194,188,188.0,27487157.0,-1.897186279,1022.196899414
195,189,189.0,27487158.0,-1.9870223999999999,1022.2078857419999
196,190,190.0,27487159.0,-2.045150757,1022.215026855
197,191,191.0,27487160.0,-2.071578979,1022.218505859
198,192,192.0,27487161.0,-2.095359802,1022.2211303710001
199,193,193.0,27487162.0,-2.119140625,1022.2237548830001
200,194,194.0,27487163.0,-2.119140625,1022.224060059
201,195,195.0,27487164.0,-2.119140625,1022.224060059
202,196,196.0,27487165.0,-2.087432861,1022.220092773
203,197,197.0,27487166.0,-2.076858521,1022.219116211
204,198,198.0,27487167.0,-2.071578979,1022.2183227539999
205,199,199.0,27487168.0,-2.066291809,1022.2175292969999
206,200,200.0,27487169.0,-2.061004639,1022.217041016
207,201,201.0,27487170.0,-2.055725098,1022.215881348
208,202,202.0,27487171.0,-2.055725098,1022.215881348
209,203,203.0,27487172.0,-2.018730164,1022.211853027
210,204,204.0,27487173.0,-1.981735229,1022.20715332
211,205,205.0,27487174.0,-1.976455688,1022.2065429689999
212,206,206.0,27487175.0,-1.923606873,1022.2003173830001
213,207,207.0,27487176.0,-1.844337463,1022.190612793
214,208,208.0,27487177.0,-1.799415588,1022.1852722164999
215,209,209.0,27487178.0,-1.738647461,1022.178100586
216,210,210.0,27487179.0,-1.712219238,1022.174438477
217,211,211.0,27487180.0,-1.680511475,1022.1710205080001
218,212,212.0,27487181.0,-1.632949829,1022.1649169919999
219,213,213.0,27487182.0,-1.569534302,1022.157592773
220,214,214.0,27487183.0,-1.458557129,1022.1441040039999
221,215,215.0,27487184.0,-1.284164429,1022.122680664
222,216,216.0,27487185.0,-1.130912781,1022.1043701169999
223,217,217.0,27487186.0,-0.956520081,1022.083190918
224,218,218.0,27487187.0,-0.718711853,1022.054443359
225,219,219.0,27487188.0,-0.634155273,1022.044555664
226,220,220.0,27487189.0,-0.628868103,1022.043518066
227,221,221.0,27487190.0,-0.623588562,1022.042724609
228,222,222.0,27487191.0,-0.623588562,1022.042724609
229,223,223.0,27487192.0,-0.713424683,1022.053894043
230,224,224.0,27487193.0,-0.7028541564999999,1022.0526123044999
231,225,225.0,27487194.0,-0.6817169190000001,1022.050109863
232,226,226.0,27487195.0,-0.655296326,1022.04699707
233,227,227.0,27487196.0,-0.60244751,1022.040466309
234,228,228.0,27487197.0,-0.554885864,1022.0344238280001
235,229,229.0,27487198.0,-0.480895996,1022.025512695
236,230,230.0,27487199.0,-0.401626587,1022.0159301760001
237,231,231.0,27487200.0,-0.32764434800000003,1022.0070800780001
238,232,232.0,27487201.0,-0.269515991,1022.0004882810001
239,233,233.0,27487202.0,-0.232521057,1021.995483398
240,234,234.0,27487203.0,-0.190246582,1021.9906616210001
241,235,235.0,27487204.0,-0.095123291,1021.978881836
242,236,236.0,27487205.0,0.026428223,1021.964599609
243,237,237.0,27487206.0,0.126831055,1021.9522705080001
244,238,238.0,27487207.0,0.227241516,1021.940063477
245,239,239.0,27487208.0,0.322364807,1021.928771973
246,240,240.0,27487209.0,0.364639282,1021.9234008789999
247,241,241.0,27487210.0,0.369926453,1021.9227294919999
248,242,242.0,27487211.0,0.380493164,1021.921508789
249,243,243.0,27487212.0,0.412200928,1021.917602539
250,244,244.0,27487213.0,0.412200928,1021.917602539
251,245,245.0,27487214.0,0.385780334,1021.920837402
252,246,246.0,27487215.0,0.343505859,1021.92578125
253,247,247.0,27487216.0,0.343505859,1021.92590332
254,248,248.0,27487217.0,0.306510925,1021.930480957
255,249,249.0,27487218.0,0.301223755,1021.9311523439999
256,250,250.0,27487219.0,0.301223755,1021.9311523439999
257,251,251.0,27487220.0,0.380493164,1021.921264648
258,252,252.0,27487221.0,0.43334198,1021.915344238
259,253,253.0,27487222.0,0.5231781010000001,1021.904174805
260,254,254.0,27487223.0,0.586601257,1021.896850586
261,255,255.0,27487224.0,0.6103782655000001,1021.893890381
262,256,256.0,27487225.0,0.6130218510000001,1021.893615723
263,257,257.0,27487226.0,0.6130218510000001,1021.893615723
264,258,258.0,27487227.0,0.6130218510000001,1021.893615723
265,259,259.0,27487228.0,0.628875732,1021.891235352
266,260,260.0,27487229.0,0.628875732,1021.891235352
267,261,261.0,27487230.0,0.628875732,1021.891540527
268,262,262.0,27487231.0,0.60773468,1021.893981934
269,263,263.0,27487232.0,0.570747375,1021.89855957
270,264,264.0,27487233.0,0.549606323,1021.9012451169999
271,265,265.0,27487234.0,0.549606323,1021.9012451169999
272,266,266.0,27487235.0,0.570747375,1021.898193359
273,267,267.0,27487236.0,0.628875732,1021.891174316
274,268,268.0,27487237.0,0.739852905,1021.878295898
275,269,269.0,27487238.0,0.845542908,1021.8655395510001
276,270,270.0,27487239.0,0.972373962,1021.8500976560001
277,271,271.0,27487240.0,1.1573371885,1021.8276977539999
278,272,272.0,27487241.0,1.315879822,1021.8081665039999
279,273,273.0,27487242.0,1.416282654,1021.796203613
280,274,274.0,27487243.0,1.511405945,1021.7846679689999
281,275,275.0,27487244.0,1.5959625240000002,1021.7745361330001
282,276,276.0,27487245.0,1.6858062740000002,1021.763671875
283,277,277.0,27487246.0,1.765075684,1021.754150391
284,278,278.0,27487247.0,1.833770752,1021.745544434
285,279,279.0,27487248.0,1.913040161,1021.736206055
286,280,280.0,27487249.0,2.013450623,1021.724243164
287,281,281.0,27487250.0,2.07686615,1021.7160644530001
288,282,282.0,27487251.0,2.156135559,1021.706420898
289,283,283.0,27487252.0,2.230117798,1021.6977539060001
290,284,284.0,27487253.0,2.298820496,1021.68951416
291,285,285.0,27487254.0,2.383377075,1021.6791992189999
292,286,286.0,27487255.0,2.489067078,1021.666259766
293,287,287.0,27487256.0,2.63703537,1021.6484375
294,288,288.0,27487257.0,2.800865173,1021.62878418
295,289,289.0,27487258.0,2.880134583,1021.619384766
296,290,290.0,27487259.0,2.969970703,1021.6085205080001
297,291,291.0,27487260.0,3.065093994,1021.5969238280001
298,292,292.0,27487261.0,3.154930115,1021.5859375
299,293,293.0,27487262.0,3.250053406,1021.574584961
300,294,294.0,27487263.0,3.3821716310000003,1021.558532715
301,295,295.0,27487264.0,3.472007751,1021.5473632810001
302,296,296.0,27487265.0,3.561851501,1021.536743164
303,297,297.0,27487266.0,3.651687622,1021.5258789060001
304,298,298.0,27487267.0,3.767951965,1021.511962891
305,299,299.0,27487268.0,3.815513611,1021.506103516
306,300,300.0,27487269.0,3.873641968,1021.4991455080001
307,301,301.0,27487270.0,3.952911377,1021.4898071289999
308,302,302.0,27487271.0,4.0321807860000005,1021.479858398
309,303,303.0,27487272.0,4.2065734865,1021.458831787
310,304,304.0,27487273.0,4.49723053,1021.42364502
311,305,305.0,27487274.0,4.713897705,1021.397399902
312,306,306.0,27487275.0,4.909431458,1021.373962402
313,307,307.0,27487276.0,5.0838241580000005,1021.3526611330001
314,308,308.0,27487277.0,5.18952179,1021.339599609
315,309,309.0,27487278.0,5.284645081,1021.3286132810001
316,310,310.0,27487279.0,5.353340149,1021.320068359
317,311,311.0,27487280.0,5.416755676,1021.3121948239999
318,312,312.0,27487281.0,5.480171204,1021.304870605
319,313,313.0,27487282.0,5.53830719,1021.2976074219999
320,314,314.0,27487283.0,5.612289429,1021.288513184
321,315,315.0,27487284.0,5.733833313,1021.274353027
322,316,316.0,27487285.0,5.823677063,1021.263427734
323,317,317.0,27487286.0,5.961074829,1021.246643066
324,318,318.0,27487287.0,6.1513214110000005,1021.223632812
325,319,319.0,27487288.0,6.4155540470000005,1021.1916503905001
326,320,320.0,27487289.0,6.616371155,1021.1674804689999
327,321,321.0,27487290.0,6.780197144,1021.147827148
328,322,322.0,27487291.0,6.848892212000001,1021.139038086
329,323,323.0,27487292.0,6.91759491,1021.13092041
330,324,324.0,27487293.0,7.012718201,1021.1196289060001
331,325,325.0,27487294.0,7.076133727999999,1021.111572266
332,326,326.0,27487295.0,7.160690308,1021.101745605
333,327,327.0,27487296.0,7.234672546,1021.092773438
334,328,328.0,27487297.0,7.308662415,1021.083374023
335,329,329.0,27487298.0,7.366790771000002,1021.076965332
336,330,330.0,27487299.0,7.472480774,1021.0639648439999
337,331,331.0,27487300.0,7.52532959,1021.057800293
338,332,332.0,27487301.0,7.652160645,1021.041931152
339,333,333.0,27487302.0,7.805412292000001,1021.0239257810001
340,334,334.0,27487303.0,7.948097229,1021.0061645510001
341,335,335.0,27487304.0,8.1647720335,1020.9801940919999
342,336,336.0,27487305.0,8.349731445,1020.9578857419999
343,337,337.0,27487306.0,8.439571381,1020.947265625
344,338,338.0,27487307.0,8.529411316000001,1020.935791016
345,339,339.0,27487308.0,8.592826843,1020.928649902
346,340,340.0,27487309.0,8.666812897,1020.9194335939999
347,341,341.0,27487310.0,8.73551178,1020.911193848
348,342,342.0,27487311.0,8.820064545,1020.901000977
349,343,343.0,27487312.0,8.904621124,1020.890625
350,344,344.0,27487313.0,8.978603363,1020.8817138669999
351,345,345.0,27487314.0,9.063159942999999,1020.871459961
352,346,346.0,27487315.0,9.116004944,1020.865234375
353,347,347.0,27487316.0,9.158283233999999,1020.8601074219999
354,348,348.0,27487317.0,9.274543762,1020.84588623
355,349,349.0,27487318.0,9.374954224,1020.8336791989999
356,350,350.0,27487319.0,9.438369751,1020.825927734
357,351,351.0,27487320.0,9.628616333,1020.803100586
358,352,352.0,27487321.0,9.750164032,1020.788879395
359,353,353.0,27487322.0,9.781871796,1020.78503418
360,354,354.0,27487323.0,9.829433441,1020.7788696289999
361,355,355.0,27487324.0,9.882278442,1020.772399902
362,356,356.0,27487325.0,9.913986206,1020.768920898
363,357,357.0,27487326.0,9.94569397,1020.765075684
364,358,358.0,27487327.0,9.982685089,1020.760437012
365,359,359.0,27487328.0,10.019680023,1020.7562866210001
366,360,360.0,27487329.0,10.056671142999999,1020.751831055
367,361,361.0,27487330.0,10.141227722,1020.741210938
368,362,362.0,27487331.0,10.188789368,1020.735961914
369,363,363.0,27487332.0,10.215209961000001,1020.732421875
370,364,364.0,27487333.0,10.215209961000001,1020.732421875
371,365,365.0,27487334.0,10.199356079,1020.73449707
372,366,366.0,27487335.0,10.146511078,1020.7409667969999
373,367,367.0,27487336.0,10.104232788,1020.745910645
374,368,368.0,27487337.0,10.098949432000001,1020.7465209960001
375,369,369.0,27487338.0,10.12537384,1020.743469238
376,370,370.0,27487339.0,10.172935486,1020.737670898
377,371,371.0,27487340.0,10.231063843,1020.730102539
378,372,372.0,27487341.0,10.315620422,1020.720153809
379,373,373.0,27487342.0,10.400173187,1020.709777832
380,374,374.0,27487343.0,10.495296478,1020.6987915039999
381,375,375.0,27487344.0,10.558712006,1020.691040039
382,376,376.0,27487345.0,10.600990295,1020.685791016
383,377,377.0,27487346.0,10.648551941000001,1020.6801757810001
384,378,378.0,27487347.0,10.664405823,1020.677856445
385,379,379.0,27487348.0,10.680259705,1020.6762084960001
386,380,380.0,27487349.0,10.717250824,1020.67199707
387,381,381.0,27487350.0,10.733104706,1020.670043945
388,382,382.0,27487351.0,10.743675232000001,1020.668212891
389,383,383.0,27487352.0,10.785953522,1020.663696289
390,384,384.0,27487353.0,10.820302963,1020.659484863
391,385,385.0,27487354.0,10.833515167,1020.6574707030001
392,386,386.0,27487355.0,10.881076813,1020.6516113280001
393,387,387.0,27487356.0,10.923351288,1020.64666748
394,388,388.0,27487357.0,10.997337341,1020.6379394530001
395,389,389.0,27487358.0,11.097743988,1020.6257324219999
396,390,390.0,27487359.0,11.229862212999999,1020.6096801760001
397,391,391.0,27487360.0,11.314414978,1020.5993041989999
398,392,392.0,27487361.0,11.404254912999999,1020.588867188
399,393,393.0,27487362.0,11.457099915,1020.5825195310001
400,394,394.0,27487363.0,11.483524323,1020.579101562
401,395,395.0,27487364.0,11.50466156,1020.5764770510001
402,396,396.0,27487365.0,11.557510376,1020.570068359
403,397,397.0,27487366.0,11.599784850999999,1020.5649414060001
404,398,398.0,27487367.0,11.673770905,1020.556274414
405,399,399.0,27487368.0,11.747756958,1020.547485352
406,400,400.0,27487369.0,11.9010105135,1020.5285949710001
407,401,401.0,27487370.0,12.085971832,1020.5063476560001
408,402,402.0,27487371.0,12.212802887,1020.490783691
409,403,403.0,27487372.0,12.334350586,1020.476318359
410,404,404.0,27487373.0,12.455898285,1020.461547852
411,405,405.0,27487374.0,12.566875458,1020.4483642580001
412,406,406.0,27487375.0,12.672569275,1020.435424805
413,407,407.0,27487376.0,12.767692566,1020.4241333010001
414,408,408.0,27487377.0,12.868099212999999,1020.411987305
415,409,409.0,27487378.0,12.97379303,1020.3989257810001
416,410,410.0,27487379.0,13.090053558,1020.385009766
417,411,411.0,27487380.0,13.174610138,1020.37487793
418,412,412.0,27487381.0,13.259162903,1020.364440918
419,413,413.0,27487382.0,13.349002837999999,1020.3539428710001
420,414,414.0,27487383.0,13.401847839,1020.34765625
421,415,415.0,27487384.0,13.465263367,1020.339599609
422,416,416.0,27487385.0,13.597381591500001,1020.323394775
423,417,417.0,27487386.0,13.740066528,1020.306518555
424,418,418.0,27487387.0,13.866897583,1020.291259766
425,419,419.0,27487388.0,13.988445282,1020.276733398
426,420,420.0,27487389.0,14.094135284000002,1020.26361084
427,421,421.0,27487390.0,14.189258575,1020.252197266
428,422,422.0,27487391.0,14.279098510999999,1020.241638184
429,423,423.0,27487392.0,14.342514038,1020.2340698239999
430,424,424.0,27487393.0,14.395359039,1020.227111816
431,425,425.0,27487394.0,14.464061737,1020.2191772460001
432,426,426.0,27487395.0,14.53276062,1020.21081543
433,427,427.0,27487396.0,14.612030029000001,1020.200927734
434,428,428.0,27487397.0,14.686016083,1020.1922607419999
435,429,429.0,27487398.0,14.775856017999999,1020.181274414
436,430,430.0,27487399.0,14.849838257,1020.1723632810001
437,431,431.0,27487400.0,14.929107665999998,1020.162719727
438,432,432.0,27487401.0,15.008377075,1020.1530761719999
439,433,433.0,27487402.0,15.129924774000001,1020.1387939455001
440,434,434.0,27487403.0,15.235618591,1020.125671387
441,435,435.0,27487404.0,15.299034119000002,1020.118164062
442,436,436.0,27487405.0,15.415294647,1020.103881836
443,437,437.0,27487406.0,15.557979584000002,1020.086730957
444,438,438.0,27487407.0,15.727088927999999,1020.066650391
445,439,439.0,27487408.0,15.906768799000002,1020.04486084
446,440,440.0,27487409.0,16.128723145,1020.018249512
447,441,441.0,27487410.0,16.287261963,1019.999023438
448,442,442.0,27487411.0,16.445800781,1019.9797363280001
449,443,443.0,27487412.0,16.599056244,1019.961303711
450,444,444.0,27487413.0,16.747024535999998,1019.943359375
451,445,445.0,27487414.0,16.858001709,1019.929931641
452,446,446.0,27487415.0,16.990119934000006,1019.913818359
453,447,447.0,27487416.0,17.106380463,1019.900146484
454,448,448.0,27487417.0,17.217357635,1019.886779785
455,449,449.0,27487418.0,17.360044479499994,1019.869262695
456,450,450.0,27487419.0,17.513298035,1019.8504638669999
457,451,451.0,27487420.0,17.592567444,1019.8410644530001
458,452,452.0,27487421.0,17.692974091,1019.8292236330001
459,453,453.0,27487422.0,17.803955077999998,1019.8155517580001
460,454,454.0,27487423.0,17.899078369,1019.804321289
461,455,455.0,27487424.0,17.98891449,1019.79296875
462,456,456.0,27487425.0,18.089324951,1019.78112793
463,457,457.0,27487426.0,18.184448242000002,1019.769592285
464,458,458.0,27487427.0,18.258430480999998,1019.760803223
465,459,459.0,27487428.0,18.337703705,1019.7515258789999
466,460,460.0,27487429.0,18.37997818,1019.74621582
467,461,461.0,27487430.0,18.406402588,1019.742797852
468,462,462.0,27487431.0,18.475101471,1019.7348022460001
469,463,463.0,27487432.0,18.501525879000003,1019.731506348
470,464,464.0,27487433.0,18.559658051,1019.724243164
471,465,465.0,27487434.0,18.591365814,1019.720581055
472,466,466.0,27487435.0,18.586080551,1019.7210998535
473,467,467.0,27487436.0,18.575511932,1019.72277832
474,468,468.0,27487437.0,18.580795288,1019.721618652
475,469,469.0,27487438.0,18.633640289000002,1019.7152709960001
476,470,470.0,27487439.0,18.697055817,1019.7081298830001
477,471,471.0,27487440.0,18.818603516,1019.693115234
478,472,472.0,27487441.0,18.866165160999998,1019.6870117189999
479,473,473.0,27487442.0,18.929580687999998,1019.67980957
480,474,474.0,27487443.0,19.024703979,1019.6684570310001
481,475,475.0,27487444.0,19.088119507000002,1019.660522461
482,476,476.0,27487445.0,19.093406677,1019.659545898
483,477,477.0,27487446.0,19.177959442,1019.6495361330001
484,478,478.0,27487447.0,19.325927734,1019.6319580080001
485,479,479.0,27487448.0,19.331214905,1019.631103516
486,480,480.0,27487449.0,19.436908722000002,1019.618225098
487,481,481.0,27487450.0,19.59016037,1019.5999145510001
488,482,482.0,27487451.0,19.767196655,1019.5786132814999
