,index,Unnamed: 0,time,relativeAltitude,pressure
193,193,193,27398510,19.574306488,1018.005310059
194,194,194,27398511,19.706420898,1017.9893798830001
195,195,195,27398512,19.759269714000002,1017.982543945
196,196,196,27398513,19.780406952,1017.98046875
197,197,197,27398514,19.790977478,1017.9792480469999
198,198,198,27398515,19.801544189,1017.977905273
199,199,199,27398516,19.880813599,1017.9678955080001
200,200,200,27398517,19.917808533,1017.963500977
201,201,201,27398518,20.0499248505,1017.9479370114999
202,202,202,27398519,20.102771759,1017.941772461
203,203,203,27398520,20.150333405,1017.935424805
204,204,204,27398521,20.213748932,1017.927734375
205,205,205,27398522,20.287731171,1017.9188232419999
206,206,206,27398523,20.403995514000002,1017.905334473
207,207,207,27398524,20.477981567,1017.8961791989999
208,208,208,27398525,20.520256042,1017.891174316
209,209,209,27398526,20.520256042,1017.891174316
210,210,210,27398527,20.536109924,1017.88885498
211,211,211,27398528,20.551963806,1017.8872070310001
212,212,212,27398529,20.715789795,1017.8676757810001
213,213,213,27398530,20.906036377,1017.844787598
214,214,214,27398531,21.127990723,1017.8180541989999
215,215,215,27398532,21.336734772,1017.7926635739999
216,216,216,27398533,21.344661713,1017.7917480469999
217,217,217,27398534,21.344661713,1017.7917480469999
218,218,218,27398535,21.265392303,1017.801025391
219,219,219,27398536,21.265392303,1017.801025391
220,220,220,27398537,21.312953949,1017.795532227
221,221,221,27398538,21.371082305999998,1017.7886352539999
222,222,222,27398539,21.429214478,1017.78125
223,223,223,27398540,21.497913361,1017.7734375
224,224,224,27398541,21.524337769000002,1017.769775391
225,225,225,27398542,21.524337769000002,1017.769775391
226,226,226,27398543,21.534908295,1017.7687988280001
227,227,227,27398544,21.545478821,1017.767333984
228,228,228,27398545,21.608894348000003,1017.759643555
229,229,229,27398546,21.672309875,1017.7524414060001
230,230,230,27398547,21.796497345,1017.7373352055
231,231,231,27398548,21.952392578,1017.718383789
232,232,232,27398549,22.047515869,1017.706848145
233,233,233,27398550,22.047515869,1017.706848145
234,234,234,27398551,22.015808105,1017.711120605
235,235,235,27398552,21.941825867,1017.719665527
236,236,236,27398553,21.904830933000003,1017.724060059
237,237,237,27398554,21.857269286999998,1017.730224609
238,238,238,27398555,21.857269286999998,1017.730224609
239,239,239,27398556,21.941825867,1017.7198486330001
240,240,240,27398557,21.994670868000004,1017.7136230469999
241,241,241,27398558,21.994670868000004,1017.7136230469999
242,242,242,27398559,21.915401459,1017.7231445310001
243,243,243,27398560,21.862556458,1017.729187012
244,244,244,27398561,21.709300995,1017.7474975585001
245,245,245,27398562,21.587753296,1017.761962891
246,246,246,27398563,21.550762177,1017.7664794919999
247,247,247,27398564,21.476776123,1017.775634766
248,248,248,27398565,21.307666779,1017.795959473
249,249,249,27398566,21.043437958,1017.827880859
250,250,250,27398567,20.826766968,1017.8542480469999
251,251,251,27398568,20.620666504000003,1017.87890625
252,252,252,27398569,20.456840515,1017.8984375
253,253,253,27398570,20.303585052,1017.916931152
254,254,254,27398571,20.182041167999998,1017.932006836
255,255,255,27398572,20.034069061,1017.949768066
256,256,256,27398573,19.838539124,1017.973327637
257,257,257,27398574,19.664146423,1017.9946289060001
258,258,258,27398575,19.505607605,1018.013427734
259,259,259,27398576,19.347066879,1018.0326843260001
260,260,260,27398577,19.241374969000002,1018.045166016
261,261,261,27398578,19.172672272,1018.0535888669999
262,262,262,27398579,19.114543915,1018.0608520510001
263,263,263,27398580,19.093402862999998,1018.063110352
264,264,264,27398581,19.093402862999998,1018.063293457
265,265,265,27398582,19.040557861,1018.069519043
266,266,266,27398583,18.950717926,1018.0803833010001
267,267,267,27398584,18.818603516,1018.0961914060001
268,268,268,27398585,18.686485291,1018.112304688
269,269,269,27398586,18.506809235,1018.133605957
270,270,270,27398587,18.374694824000002,1018.1499023439999
271,271,271,27398588,18.253147125,1018.164672852
272,272,272,27398589,18.173877716,1018.174072266
273,273,273,27398590,18.0232658385,1018.1921081544999
274,274,274,27398591,17.835659027000002,1018.21472168
275,275,275,27398592,17.682403564,1018.233581543
276,276,276,27398593,17.51858139,1018.2528076169999
277,277,277,27398594,17.397033691,1018.267578125
278,278,278,27398595,17.286056519000002,1018.28112793
279,279,279,27398596,17.175079346,1018.29473877
280,280,280,27398597,17.106380463,1018.302612305
281,281,281,27398598,17.011257172,1018.314453125
282,282,282,27398599,16.905563354,1018.327087402
283,283,283,27398600,16.826293945,1018.3362426760001
284,284,284,27398601,16.725887299,1018.348632812
285,285,285,27398602,16.609622955,1018.362487793
286,286,286,27398603,16.493362427,1018.376586914
287,287,287,27398604,16.382385254000006,1018.390380859
288,288,288,27398605,16.157787323,1018.4173583985
289,289,289,27398606,16.012458800999998,1018.434509277
290,290,290,27398607,16.012458800999998,1018.434509277
291,291,291,27398608,16.128723145,1018.420898438
292,292,292,27398609,16.334823608,1018.395935059
293,293,293,27398610,16.641330719000006,1018.359130859
294,294,294,27398611,16.942554474,1018.322387695
295,295,295,27398612,17.264919280999994,1018.2836914060001
296,296,296,27398613,17.539718628,1018.250671387
297,297,297,27398614,17.756389618,1018.223999023
298,298,298,27398615,17.994197845,1018.195678711
299,299,299,27398616,18.42225647,1018.14440918
300,300,300,27398617,18.876735687,1018.0889892580001
301,301,301,27398618,19.246658325,1018.044372559
302,302,302,27398619,19.9336624145,1017.9620361330001
303,303,303,27398620,20.319438934,1017.915344238
304,304,304,27398621,20.36700058,1017.9098510739999
305,305,305,27398622,20.435703278,1017.901000977
306,306,306,27398623,20.435703278,1017.901000977
307,307,307,27398624,20.435703278,1017.901000977
308,308,308,27398625,20.446269989,1017.900268555
309,309,309,27398626,20.446269989,1017.900268555
310,310,310,27398627,20.446269989,1017.900268555
311,311,311,27398628,20.477981567,1017.895874023
312,312,312,27398629,20.541397095,1017.88848877
313,313,313,27398630,20.551963806,1017.887084961
314,314,314,27398631,20.594242096,1017.8823852539999
315,315,315,27398632,20.594242096,1017.8823852539999
316,316,316,27398633,20.541397095,1017.888549805
317,317,317,27398634,20.448913574000002,1017.8996887205001
318,318,318,27398635,20.440986632999998,1017.900756836
319,319,319,27398636,20.440986632999998,1017.900512695
320,320,320,27398637,20.472694397,1017.896728516
321,321,321,27398638,20.493835449000002,1017.894287109
322,322,322,27398639,20.499118805,1017.8937988280001
323,323,323,27398640,20.514972687,1017.891784668
324,324,324,27398641,20.536109924,1017.888916016
325,325,325,27398642,20.541397095,1017.88848877
326,326,326,27398643,20.562534332000002,1017.8862304689999
327,327,327,27398644,20.599525452,1017.881225586
328,328,328,27398645,20.631233215,1017.8778076169999
329,329,329,27398646,20.673511505,1017.87286377
330,330,330,27398647,20.805625916,1017.8566894530001
331,331,331,27398648,20.9113197325,1017.8440246580001
332,332,332,27398649,21.043437958,1017.828125
333,333,333,27398650,21.043437958,1017.828125
334,334,334,27398651,20.969451904,1017.8371582030001
335,335,335,27398652,20.953598022,1017.838867188
336,336,336,27398653,20.911319733,1017.843688965
337,337,337,27398654,20.890182495,1017.846313477
338,338,338,27398655,20.874328613,1017.8485107419999
339,339,339,27398656,20.874328613,1017.8485107419999
340,340,340,27398657,20.874328613,1017.8485107419999
341,341,341,27398658,20.879611969000003,1017.848022461
342,342,342,27398659,20.879611969000003,1017.848022461
343,343,343,27398660,20.874328613,1017.848449707
344,344,344,27398661,20.869041443,1017.8488769530001
345,345,345,27398662,20.853187561,1017.851013184
346,346,346,27398663,20.853187561,1017.851013184
347,347,347,27398664,20.84262085,1017.852172852
348,348,348,27398665,20.84262085,1017.852172852
349,349,349,27398666,20.884895325,1017.8472290039999
350,350,350,27398667,20.895465850999997,1017.845581055
351,351,351,27398668,20.895465850999997,1017.845581055
352,352,352,27398669,20.869041443,1017.8487548830001
353,353,353,27398670,20.863758087,1017.849609375
354,354,354,27398671,20.832050323,1017.853393555
355,355,355,27398672,20.805625916,1017.856384277
356,356,356,27398673,20.773918152,1017.8602294919999
357,357,357,27398674,20.747497559,1017.863464355
358,358,358,27398675,20.736927032,1017.864990234
359,359,359,27398676,20.736927032,1017.864990234
360,360,360,27398677,20.736927032,1017.864990234
361,361,361,27398678,20.726356506,1017.866394043
362,362,362,27398679,20.726356506,1017.866516113
363,363,363,27398680,20.75806427,1017.862609863
364,364,364,27398681,20.80034256,1017.857666016
365,365,365,27398682,20.805625916,1017.856811523
366,366,366,27398683,20.810913086,1017.8557739260001
367,367,367,27398684,20.832050323,1017.853515625
368,368,368,27398685,20.832050323,1017.853515625
369,369,369,27398686,20.80034256,1017.85760498
370,370,370,27398687,20.75806427,1017.862304688
371,371,371,27398688,20.726356506,1017.866516113
372,372,372,27398689,20.631233215,1017.8780517580001
373,373,373,27398690,20.551963806,1017.8875732419999
374,374,374,27398691,20.514972687,1017.891540527
375,375,375,27398692,20.462127686,1017.898071289
376,376,376,27398693,20.462127686,1017.897888184
377,377,377,27398694,20.477981567,1017.89642334
378,378,378,27398695,20.483264923,1017.8957519530001
379,379,379,27398696,20.483264923,1017.8957519530001
380,380,380,27398697,20.483264923,1017.895568848
381,381,381,27398698,20.488548279,1017.8948364260001
382,382,382,27398699,20.493835449000002,1017.8940429689999
383,383,383,27398700,20.509689331,1017.892700195
384,384,384,27398701,20.509689331,1017.89251709
385,385,385,27398702,20.509689331,1017.892456055
386,386,386,27398703,20.514972687,1017.891601562
387,387,387,27398704,20.520256042,1017.890991211
388,388,388,27398705,20.536109924,1017.8891601560001
389,389,389,27398706,20.557250977,1017.886352539
390,390,390,27398707,20.599527359,1017.8815917965
391,391,391,27398708,20.689365387,1017.870544434
392,392,392,27398709,20.75806427,1017.8625488280001
393,393,393,27398710,20.810913086,1017.8558959960001
394,394,394,27398711,20.895465850999997,1017.8461303710001
395,395,395,27398712,20.969451904,1017.8367919919999
