,date,time,altitude,latitude,longitude
37,2018-11-15,17166,55.737074732561105,36.011627057486464,129.32171374772008
38,2018-11-15,17167,55.692038619496344,36.011630974054434,129.3217473221657
39,2018-11-15,17168,55.59143896937151,36.01164374265155,129.32178049767452
40,2018-11-15,17169,100.76139311753587,36.01165240966309,129.32180806981145
41,2018-11-15,17170,100.71334747905293,36.0116601429394,129.32183881643294
42,2018-11-15,17171,101.29221620887327,36.011671788375274,129.32187211833306
43,2018-11-15,17172,55.29268576705435,36.01165484377259,129.3218826394913
44,2018-11-15,17173,55.190417410933954,36.01165877734915,129.3219033444703
45,2018-11-15,17174,55.12584944983361,36.011662290909484,129.32192428228032
46,2018-11-15,17175,55.06293666007126,36.01167789263629,129.32194556735408
47,2018-11-15,17176,55.00185793602665,36.011706471436256,129.32196065613994
48,2018-11-15,17177,54.946867769921035,36.01171807976088,129.32197774925308
49,2018-11-15,17178,54.8859839266503,36.011734752994435,129.32201435216692
50,2018-11-15,17179,54.76130499666894,36.01174194323853,129.3220390327794
51,2018-11-15,17180,54.66887036783096,36.01175303289147,129.3220474588303
52,2018-11-15,17181,54.63232587955653,36.0117555697011,129.3220594237471
53,2018-11-15,17182,54.58990342535799,36.01175541678651,129.32206731410466
54,2018-11-15,17183,66.08592505213242,36.01175195853889,129.32207420107088
55,2018-11-15,17184,75.17693441493326,36.01175533636145,129.3220735665488
56,2018-11-15,17185,82.42860286821696,36.011764373321625,129.322066997051
57,2018-11-15,17186,88.21534581391994,36.01177095663733,129.32206221702958
58,2018-11-15,17187,92.83306671694321,36.01177745003945,129.32205912827214
59,2018-11-15,17188,96.51790467653048,36.011783943441564,129.3220560395145
60,2018-11-15,17189,99.45830403393526,36.01179043684367,129.32205295075659
61,2018-11-15,17190,101.80464671164705,36.01179693024578,129.32204986199844
62,2018-11-15,17191,111.16611018964588,36.01180342364789,129.32204677324006
63,2018-11-15,17195,110.97506092101445,36.01181988894316,129.32199541573428
64,2018-11-15,17196,110.43365852840886,36.011677090295144,129.32205850512284
65,2018-11-15,17197,110.21906246385969,36.011642506776155,129.322281259578
66,2018-11-15,17198,59.2159431196887,36.01166226455662,129.32239992676048
67,2018-11-15,17199,53.93077705122669,36.011675854644686,129.32249237569886
68,2018-11-15,17200,65.74065999254461,36.011692650037034,129.3225393163323
69,2018-11-15,17201,75.11260458524204,36.01170791396915,129.32260276143654
70,2018-11-15,17202,82.54635022246774,36.01173658761832,129.3226253966863
71,2018-11-15,17203,88.44279328621813,36.01174752463617,129.3226478826161
72,2018-11-15,17204,93.00760006767806,36.01176309186099,129.3226649331575
73,2018-11-15,17205,96.38871165426264,36.01177874439254,129.32267788248876
74,2018-11-15,17206,98.88693307389879,36.011781704582646,129.32268801384728
75,2018-11-15,17207,100.61973877944935,36.0117864558899,129.32270026756902
76,2018-11-15,17208,101.67863738672844,36.01180006502801,129.32271615969952
77,2018-11-15,17209,102.22084504042557,36.011812291602794,129.32272532547398
78,2018-11-15,17210,102.42653723027176,36.011819013692325,129.32272834722292
79,2018-11-15,17211,102.33734901012916,36.0118210600143,129.32272881000387
80,2018-11-15,17212,102.01149104131771,36.01182209802329,129.32275078337582
81,2018-11-15,17213,101.4675830354077,36.01182396300396,129.32275230298552
82,2018-11-15,17214,100.67634509780301,36.011836276027175,129.3227735403047
83,2018-11-15,17215,99.63012071890851,36.011848287051286,129.32280487131823
84,2018-11-15,17216,98.42575029924886,36.01185551765608,129.3228226143314
85,2018-11-15,17217,97.11479545425225,36.011862663448404,129.32283592173158
86,2018-11-15,17218,95.67511347997105,36.011862511477624,129.32285322644498
87,2018-11-15,17219,94.1593440794462,36.01186413969102,129.32286497919554
88,2018-11-15,17220,92.62078878282028,36.01186717074773,129.32287989258546
89,2018-11-15,17221,91.10913680267835,36.01187398046843,129.3228841702203
90,2018-11-15,17222,89.64269939918827,36.01189134346357,129.3228984030316
91,2018-11-15,17223,88.2779151631897,36.01190351904747,129.3229199512335
92,2018-11-15,17224,87.05036569286119,36.01190999332791,129.32292263194708
93,2018-11-15,17225,85.94268263115572,36.01191775180864,129.32292131301529
94,2018-11-15,17226,84.8814409446125,36.011924204977724,129.32291330906165
95,2018-11-15,17227,54.409107381814756,36.011935366974676,129.3229147146678
96,2018-11-15,17228,51.35276223964632,36.011946414294044,129.322925297229
97,2018-11-15,17229,50.96878147298807,36.011951083837964,129.32292837466258
98,2018-11-15,17230,50.88704233186913,36.0119659799011,129.32293315368608
99,2018-11-15,17231,50.77226670266934,36.012000845853436,129.3229589425156
100,2018-11-15,17232,50.40056117344077,36.012019823728565,129.32297803514905
101,2018-11-15,17233,50.12129314737338,36.012035474547865,129.32299012650813
102,2018-11-15,17234,49.91491404374125,36.012058347715524,129.3229967549851
103,2018-11-15,17235,49.71175202449132,36.012078042999285,129.32300476380905
104,2018-11-15,17236,49.51294232281046,36.012106068870416,129.32300266782727
105,2018-11-15,17237,49.345590496929496,36.012131460988506,129.32298754362802
106,2018-11-15,17238,49.310975065317955,36.01215148467872,129.32298040781748
107,2018-11-15,17239,49.257113741883366,36.012167990226466,129.32297467976088
108,2018-11-15,17240,49.21129105558482,36.01218306470818,129.3229619881966
109,2018-11-15,17241,49.24081446932802,36.012196155811985,129.32294936583457
110,2018-11-15,17242,49.29207232217695,36.012220496907794,129.32293079619512
111,2018-11-15,17243,49.349740221719635,36.0122461343733,129.32291467407228
112,2018-11-15,17244,49.348599357865325,36.01226975823688,129.32290135124194
113,2018-11-15,17245,49.32489899828654,36.012288822938146,129.32288830894632
114,2018-11-15,17246,49.32575619621538,36.01229479327819,129.32288737204152
115,2018-11-15,17247,49.29626122753169,36.012301347510096,129.32289299313214
116,2018-11-15,17248,49.19620632294848,36.01231167629825,129.32289848276852
117,2018-11-15,17249,49.06591427243158,36.012320930213214,129.3229066109637
118,2018-11-15,17250,48.91390801659863,36.012330996309664,129.3229318079515
119,2018-11-15,17251,48.5885633480466,36.01234179526517,129.3229507620069
120,2018-11-15,17252,48.30181898128903,36.012349603131796,129.32296488087587
121,2018-11-15,17253,48.08531953240625,36.012358429513704,129.32298292260836
122,2018-11-15,17254,47.83110962047695,36.01237251551967,129.3230125885697
123,2018-11-15,17255,47.426056060924644,36.012390321271184,129.3230413749373
124,2018-11-15,17256,46.990365615858096,36.012404212443954,129.32305456930072
125,2018-11-15,17257,46.72853256378308,36.01241389639963,129.32306518712042
126,2018-11-15,17258,46.47397782913222,36.012420988016075,129.32307938716764
127,2018-11-15,17259,46.17252519380189,36.01243181561953,129.32309141332183
128,2018-11-15,17260,45.877396562348935,36.01243727805824,129.32310386272775
129,2018-11-15,17261,45.61080560472122,36.012441395124824,129.32312348812752
130,2018-11-15,17262,45.2395397279526,36.01244858654614,129.32313451973536
131,2018-11-15,17263,44.97709728334213,36.01245884198023,129.32314251887496
132,2018-11-15,17264,44.754815746400624,36.01246221398413,129.32315566534686
133,2018-11-15,17265,44.49776169548967,36.01246499717239,129.32317096668058
134,2018-11-15,17266,44.20613908458803,36.01247259860945,129.32318354325622
135,2018-11-15,17267,43.92398228614435,36.0124790858611,129.32319688879653
136,2018-11-15,17268,43.637526097266786,36.012486027670114,129.32319998797908
137,2018-11-15,17269,43.51369081163097,36.0124938481461,129.32320209689118
138,2018-11-15,17270,43.416465364122075,36.01249911192963,129.32321174175993
139,2018-11-15,17271,43.216390951695416,36.01250069459579,129.32321801914352
140,2018-11-15,17272,43.085751186233985,36.01249902291299,129.32322616292313
141,2018-11-15,17273,42.95027204855504,36.012502477829344,129.3232388334992
142,2018-11-15,17274,42.714367719992225,36.01250572622719,129.32325666191394
143,2018-11-15,17275,42.389044651637896,36.01250966374873,129.32326285765052
144,2018-11-15,17276,42.24055851789817,36.012512033939764,129.32327862146997
145,2018-11-15,17277,41.96292380222928,36.01251675177453,129.3232863156413
146,2018-11-15,17278,41.793718222508076,36.012521784205035,129.32329265859636
147,2018-11-15,17279,41.656593501938296,36.012534892097776,129.32330308868413
148,2018-11-15,17280,41.42947160605321,36.012550095119074,129.32331779767213
149,2018-11-15,17281,41.122446977499855,36.012557952563526,129.3233318549174
150,2018-11-15,17282,40.84663266772069,36.012565480026566,129.32334043985506
151,2018-11-15,17283,40.702637357348245,36.012570694274544,129.32335618323498
152,2018-11-15,17284,40.51832052894771,36.012583507696874,129.32336666331196
153,2018-11-15,17285,40.35650353116626,36.012588574185656,129.32338192185492
154,2018-11-15,17286,40.17559557406389,36.01259670525616,129.3233767411597
155,2018-11-15,17287,40.18151677176186,36.01260192693871,129.3233873905414
156,2018-11-15,17288,40.06167813591642,36.012611554043104,129.3233964901076
157,2018-11-15,17289,39.930053159050615,36.01262237633126,129.32340848662915
158,2018-11-15,17290,39.76522096837088,36.01263402584617,129.32342537760528
159,2018-11-15,17291,39.54681247159295,36.0126455771438,129.3234435324893
160,2018-11-15,17292,39.31108154623156,36.01265565593925,129.32345817919614
161,2018-11-15,17293,39.11248594698154,36.012667007458994,129.32347363935813
162,2018-11-15,17294,38.905573851045816,36.01267181600754,129.32349171599472
163,2018-11-15,17295,38.69360036911337,36.012670514022936,129.32350522328622
164,2018-11-15,17296,38.54532897001681,36.012674901460244,129.32351540580834
165,2018-11-15,17297,38.4173117513718,36.01268464458089,129.3235256365316
166,2018-11-15,17298,38.273501499844215,36.012689626669165,129.32353445571786
167,2018-11-15,17299,38.157256613607466,36.01269408389125,129.32354030368919
168,2018-11-15,17300,38.07434802159024,36.01269861102949,129.32355467344325
169,2018-11-15,17301,37.91171298514242,36.012714108613146,129.32356675289145
170,2018-11-15,17302,37.727825580130464,36.012721001574185,129.3235802594279
171,2018-11-15,17303,37.55582050662144,36.012714190423154,129.32359550693076
172,2018-11-15,17304,37.412483219485395,36.01271152937299,129.3236021104177
173,2018-11-15,17305,37.34258613627959,36.012707066098976,129.32361334839675
174,2018-11-15,17306,37.2480731583057,36.01269849849136,129.32362229498116
175,2018-11-15,17307,37.20840602493701,36.012688504282714,129.323635706051
176,2018-11-15,17308,37.14991622505229,36.0126797030856,129.3236436690027
177,2018-11-15,17309,37.120982223091175,36.01267096173154,129.32365487697618
178,2018-11-15,17310,37.07378302150345,36.01266453786122,129.32366832120542
179,2018-11-15,17311,37.00276061111031,36.01265448113773,129.32368211718045
180,2018-11-15,17312,36.93884188752705,36.01265312307929,129.32369274878738
181,2018-11-15,17313,36.86796026907497,36.01265328421687,129.3236991247397
182,2018-11-15,17314,36.81903136321121,36.01265345907198,129.3236970027175
183,2018-11-15,17315,36.827322066374826,36.012658210215264,129.32369580265595
