,time,relativeAltitude,pressure
143,28381,-13.845756531,1019.537902832
144,28382,-13.914455414,1019.546508789
145,28383,-13.962017059,1019.551757812
146,28384,-14.057144165,1019.563659668
147,28385,-14.162834167,1019.576171875
148,28386,-14.242103577,1019.5862426760001
149,28387,-14.321372985999998,1019.595458984
150,28388,-14.411212920999999,1019.606079102
151,28389,-14.49048233,1019.615844727
152,28390,-14.585605621,1019.627624512
153,28391,-14.691299438,1019.640441895
154,28392,-14.791706085,1019.652160645
155,28393,-14.881546020999998,1019.6632080080001
156,28394,-14.955532074,1019.672119141
157,28395,-15.0665073395,1019.6855773925
158,28396,-15.166915894,1019.6975708010001
159,28397,-15.277893065999999,1019.7109375
160,28398,-15.388870239000001,1019.7241821289999
161,28399,-15.494564056,1019.7374267580001
162,28400,-15.616111755,1019.751953125
163,28401,-15.711235045999999,1019.763061523
164,28402,-15.816928864000001,1019.776306152
165,28403,-15.927906036,1019.789306641
166,28404,-16.049449921,1019.804138184
167,28405,-16.17099762,1019.8188476560001
168,28406,-16.287261963,1019.832641602
169,28407,-16.377098083,1019.843811035
170,28408,-16.451084137,1019.852905273
171,28409,-16.51978302,1019.860717773
172,28410,-16.6096229555,1019.8718566895
173,28411,-16.715316772,1019.88458252
174,28412,-16.805156708,1019.895141602
175,28413,-16.900279999000002,1019.906860352
176,28414,-16.984832764,1019.9172363280001
177,28415,-17.095809937000002,1019.9309082030001
178,28416,-17.153942108,1019.937438965
179,28417,-17.243778229,1019.9487304689999
180,28418,-17.34418869,1019.9604492189999
181,28419,-17.434028625,1019.971618652
182,28420,-17.460449219,1019.974487305
183,28421,-17.566143036,1019.987304688
184,28422,-17.566143036,1019.987304688
185,28423,-17.566143036,1019.987243652
186,28424,-17.56085968,1019.9866333010001
187,28425,-17.5819969175,1019.9893493655001
188,28426,-17.666549683,1019.999389648
189,28427,-17.7722435,1020.0122070310001
190,28428,-17.883220673,1020.025756836
191,28429,-17.999485015999998,1020.0397949219999
192,28430,-18.062900542999998,1020.0476074219999
193,28431,-18.131599425999998,1020.0557861330001
194,28432,-18.184444427,1020.0617675780001
195,28433,-18.300708771,1020.07598877
196,28434,-18.385261535999998,1020.086547852
197,28435,-18.448677062999998,1020.09375
198,28436,-18.506809235,1020.101013184
199,28437,-18.591362,1020.11138916
200,28438,-18.628356934,1020.115478516
201,28439,-18.665348053,1020.1198730469999
202,28440,-18.7181949615,1020.1263122555
203,28441,-18.781608582,1020.133789062
204,28442,-18.823886871,1020.1395263669999
205,28443,-18.876731873,1020.1457519530001
206,28444,-18.940151215,1020.1535644530001
207,28445,-19.029987335,1020.16394043
208,28446,-19.098690033,1020.172668457
209,28447,-19.183242798,1020.182556152
210,28448,-19.236087799,1020.1889648439999
211,28449,-19.288936615,1020.195251465
212,28450,-19.315357207999998,1020.198852539
213,28451,-19.384059905999997,1020.20703125
214,28452,-19.436904907,1020.213134766
215,28453,-19.516174316,1020.222839355
216,28454,-19.7169914245,1020.247283936
217,28455,-19.907238007,1020.270324707
218,28456,-19.997077942,1020.281005859
219,28457,-20.081630707000002,1020.291137695
220,28458,-20.150333405,1020.299377441
221,28459,-20.261310577,1020.313110352
222,28460,-20.398708344,1020.329833984
223,28461,-20.514972687,1020.3432617189999
224,28462,-20.62594986,1020.3569946289999
225,28463,-20.731643677,1020.3699951169999
226,28464,-20.795059204,1020.377563477
227,28465,-20.84262085,1020.3828125
228,28466,-20.911319733,1020.391174316
229,28467,-20.964164734,1020.3979492189999
230,28468,-21.048721312999998,1020.407653809
231,28469,-21.1781959535,1020.42388916
232,28470,-21.334091187000002,1020.442443848
233,28471,-21.418643951,1020.452514648
234,28472,-21.466205597000002,1020.4586791989999
235,28473,-21.57718277,1020.4715576169999
236,28474,-21.661739349,1020.482177734
237,28475,-21.788570404,1020.4975585939999
238,28476,-21.936538696,1020.515441895
239,28477,-22.079223633,1020.532165527
240,28478,-22.216625214,1020.548950195
241,28479,-22.35931015,1020.56640625
242,28480,-22.486141205,1020.581420898
243,28481,-22.602405548000004,1020.5960083010001
244,28482,-22.760944366,1020.6147460939999
245,28483,-22.919483185,1020.6342773439999
246,28484,-23.149364471,1020.6618957515
247,28485,-23.358108521,1020.687255859
248,28486,-23.484939575,1020.702514648
249,28487,-23.601200104,1020.716430664
250,28488,-23.691040039,1020.727478027
251,28489,-23.807300568000002,1020.741516113
252,28490,-23.939418793,1020.7573852539999
253,28491,-24.076820374,1020.7739257810001
254,28492,-24.198364258,1020.788879395
255,28493,-24.346336365,1020.806762695
256,28494,-24.494304656999997,1020.824279785
257,28495,-24.615852355999998,1020.839233398
258,28496,-24.710975646999998,1020.850585938
259,28497,-24.843090056999998,1020.866821289
260,28498,-25.0095596315,1020.886413574
261,28499,-25.154884338000002,1020.904541016
262,28500,-25.281715393000002,1020.91986084
263,28501,-25.371555328000003,1020.930480957
264,28502,-25.493103026999997,1020.9448852539999
265,28503,-25.582942963,1020.9558105469999
266,28504,-25.667491913000003,1020.9663085939999
267,28505,-25.746761321999998,1020.975585938
268,28506,-25.841892241999997,1020.9871826169999
269,28507,-25.921161652,1020.996643066
270,28508,-25.99514389,1021.006103516
271,28509,-26.063846588,1021.013916016
272,28510,-26.158969879,1021.025512695
273,28511,-26.285800934,1021.040649414
274,28512,-26.4231987,1021.057617188
275,28513,-26.6213722225,1021.0816040039999
276,28514,-26.777271271,1021.1000976560001
277,28515,-26.930522919,1021.1188354489999
278,28516,-27.062641144,1021.134887695
279,28517,-27.194759369,1021.150634766
280,28518,-27.348011016999997,1021.1691894530001
281,28519,-27.474842071999998,1021.1848144530001
282,28520,-27.474842071999998,1021.1848144530001
283,28521,-27.469554901,1021.1840820310001
284,28522,-27.443134308,1021.180725098
285,28523,-27.406139374000002,1021.1766357419999
286,28524,-27.385005951,1021.173583984
287,28525,-27.342723846,1021.168518066
288,28526,-27.316303253,1021.1652832030001
289,28527,-27.263454436999996,1021.1589355469999
290,28528,-27.136623382499998,1021.143615723
291,28529,-27.073207855,1021.1358642580001
292,28530,-27.052074431999998,1021.1336669919999
293,28531,-27.052074431999998,1021.1336669919999
294,28532,-27.120769500999998,1021.141601562
295,28533,-27.178905486999998,1021.1491699219999
296,28534,-27.252887725999997,1021.1578979489999
297,28535,-27.348011016999997,1021.169311523
298,28536,-27.46427536,1021.18359375
299,28537,-27.591106415,1021.1983642580001
300,28538,-27.707363129,1021.212890625
301,28539,-27.760211945,1021.2194824219999
302,28540,-27.791919708,1021.2230834960001
303,28541,-27.791919708,1021.223205566
304,28542,-27.773422241000002,1021.2210083005
305,28543,-27.754924774000003,1021.218811035
306,28544,-27.770778655999997,1021.2203979489999
307,28545,-27.776065826,1021.221313477
308,28546,-27.791919708,1021.2231445310001
309,28547,-27.80777359,1021.2249145510001
310,28548,-27.823627472,1021.2270507810001
311,28549,-27.839481354,1021.22869873
312,28550,-27.850048065,1021.230102539
313,28551,-27.850048065,1021.230224609
314,28552,-27.876476288000003,1021.233032227
315,28553,-27.902896881,1021.2366333010001
316,28554,-27.945178986,1021.2413330080001
317,28555,-28.024448395,1021.2510986330001
318,28556,-28.130138397,1021.263793945
319,28557,-28.2728233335,1021.281036377
320,28558,-28.383800506999997,1021.2946166989999
321,28559,-28.441928864,1021.301818848
322,28560,-28.478923798,1021.305847168
323,28561,-28.537052155,1021.3132324219999
324,28562,-28.632175445999998,1021.324584961
325,28563,-28.722019195999998,1021.335144043
326,28564,-28.801288605,1021.345153809
327,28565,-28.864704131999996,1021.3524169919999
328,28566,-28.901691436999997,1021.35736084
329,28567,-28.912265778000002,1021.358337402
330,28568,-28.970394135,1021.36541748
331,28569,-28.975681305,1021.365844727
332,28570,-28.991535186999997,1021.3680419919999
333,28571,-29.007389069000002,1021.3699951169999
334,28572,-29.0021018985,1021.369262695
335,28573,-28.986248015999998,1021.367248535
336,28574,-28.980960846,1021.3666992189999
337,28575,-28.980960846,1021.3666992189999
338,28576,-28.996814728,1021.368530273
339,28577,-29.039096832,1021.373657227
340,28578,-29.086658478,1021.3793945310001
341,28579,-29.134220123000002,1021.385375977
342,28580,-29.202922820999998,1021.393737793
343,28581,-29.266338348,1021.401306152
344,28582,-29.335033417,1021.409790039
345,28583,-29.393169403,1021.416259766
346,28584,-29.472438811999996,1021.426391602
347,28585,-29.509426116999997,1021.4304199219999
348,28586,-29.527923584,1021.4327087405
349,28587,-29.572841644,1021.438537598
350,28588,-29.615123749000002,1021.443603516
351,28589,-29.657398224,1021.448669434
352,28590,-29.726100921999997,1021.456970215
353,28591,-29.757808685,1021.46081543
354,28592,-29.757808685,1021.46081543
355,28593,-29.736667633000003,1021.4582519530001
356,28594,-29.673252106,1021.4503173830001
357,28595,-29.615123749000002,1021.443359375
358,28596,-29.520000458000002,1021.431640625
359,28597,-29.44601059,1021.4229736330001
360,28598,-29.356174469000003,1021.412353516
361,28599,-29.308612823,1021.406188965
362,28600,-29.27690506,1021.402282715
363,28601,-29.250480652,1021.3990478515
364,28602,-29.202922820999998,1021.3934326169999
365,28603,-29.123653412,1021.383728027
366,28604,-28.980960846,1021.366821289
367,28605,-28.838275909,1021.349487305
368,28606,-28.642749786,1021.3256835939999
369,28607,-28.457782745,1021.303771973
370,28608,-28.251682281,1021.2788085939999
371,28609,-28.093143463,1021.259643555
372,28610,-27.955745696999998,1021.2426147460001
373,28611,-27.844768524000003,1021.229125977
374,28612,-27.733791351,1021.2160644530001
375,28613,-27.733791351,1021.2160644530001
376,28614,-27.754924774000003,1021.2183227539999
377,28615,-27.820983886500002,1021.226409912
378,28616,-27.855335236,1021.230834961
379,28617,-27.855335236,1021.230834961
380,28618,-27.80777359,1021.2250366210001
381,28619,-27.717937469000002,1021.214294434
382,28620,-27.628093719000002,1021.203125
383,28621,-27.532970428000002,1021.191772461
384,28622,-27.443134308,1021.181091309
385,28623,-27.363864899,1021.170959473
386,28624,-27.316303253,1021.165222168
387,28625,-27.28988266,1021.162231445
388,28626,-27.28988266,1021.162231445
389,28627,-27.295162201,1021.162780762
390,28628,-27.332157135,1021.1676635739999
391,28629,-27.363864899,1021.1713867189999
392,28630,-27.4457778935,1021.1809387205
393,28631,-27.480129241999997,1021.185546875
394,28632,-27.480129241999997,1021.185546875
395,28633,-27.437847137,1021.179870605
396,28634,-27.358577728,1021.170593262
397,28635,-27.247600555,1021.1574707030001
398,28636,-27.152477264,1021.1459960939999
399,28637,-27.120769500999998,1021.141967773
400,28638,-27.120769500999998,1021.141967773
401,28639,-27.110202789000002,1021.140686035
402,28640,-27.104915619,1021.139648438
403,28641,-27.057353973,1021.134094238
404,28642,-26.993938445999998,1021.1266479489999
405,28643,-26.882961273000003,1021.113342285
406,28644,-26.719139099499998,1021.0933227539999
407,28645,-26.618732452,1021.081237793
408,28646,-26.576450348,1021.0757446289999
409,28647,-26.571170806999998,1021.075561523
410,28648,-26.571170806999998,1021.075561523
411,28649,-26.59230423,1021.077880859
412,28650,-26.613445281999997,1021.080627441
413,28651,-26.618732452,1021.0812988280001
414,28652,-26.624011993000003,1021.081787109
415,28653,-26.624011993000003,1021.081787109
416,28654,-26.634586334,1021.0828857419999
417,28655,-26.634586334,1021.083068848
418,28656,-26.645153046,1021.084594727
419,28657,-26.655719756999996,1021.085754395
420,28658,-26.676860809,1021.088500977
421,28659,-26.6795043945,1021.0888061525
422,28660,-26.676860809,1021.0883789060001
