,time,relativeAltitude,pressure
55,27397451,3.466724396,1020.823608398
56,27397452,3.530139923,1020.81628418
57,27397453,3.6622581480000003,1020.8000488280001
58,27397454,3.81022644,1020.781860352
59,27397455,3.9159202580000003,1020.76965332
60,27397456,3.979335785,1020.762084961
61,27397457,4.055961609000001,1020.752685547
62,27397458,4.06388855,1020.751586914
63,27397459,4.069171906,1020.751281738
64,27397460,4.053318024,1020.7526855469999
65,27397461,4.053318024,1020.752929688
66,27397462,4.042751312,1020.754089355
67,27397463,4.02161026,1020.756774902
68,27397464,4.005756378,1020.758422852
69,27397465,4.02161026,1020.756774902
70,27397466,4.037464142,1020.754943848
71,27397467,4.079742432,1020.749450684
72,27397468,4.127304077,1020.743530273
73,27397469,4.164299011000001,1020.7391357419999
74,27397470,4.201290131,1020.734741211
75,27397471,4.269989014,1020.7268676760001
76,27397472,4.291128158999999,1020.7241210935001
77,27397473,4.3122673030000005,1020.7218017580001
78,27397474,4.343975067,1020.717834473
79,27397475,4.343975067,1020.7175292969999
80,27397476,4.380966187,1020.7133789060001
81,27397477,4.41267395,1020.7094726560001
82,27397478,4.41267395,1020.7094726560001
83,27397479,4.417961121,1020.7085571289999
84,27397480,4.428527831999999,1020.7075195310001
85,27397481,4.45495224,1020.7043457030001
86,27397482,4.4760894780000005,1020.701965332
87,27397483,4.518367767,1020.6964111330001
88,27397484,4.576499939,1020.689697266
89,27397485,4.613491058,1020.685302734
90,27397486,4.661052704,1020.6792907715
91,27397487,4.750892639,1020.6688232419999
92,27397488,4.840732574,1020.657409668
93,27397489,4.951709747,1020.64453125
94,27397490,5.0679702760000005,1020.6301269530001
95,27397491,5.168376923,1020.6179199219999
96,27397492,5.300495148,1020.602111816
97,27397493,5.406188965,1020.5891113280001
98,27397494,5.517166137999999,1020.576049805
99,27397495,5.601718902999999,1020.5655517580001
100,27397496,5.649280547999999,1020.559997559
101,27397497,5.649280547999999,1020.559997559
102,27397498,5.638710022000001,1020.560913086
103,27397499,5.585865021,1020.567382812
104,27397500,5.548873901,1020.572021484
105,27397501,5.511878967,1020.5764770510001
106,27397502,5.522449493,1020.575622559
107,27397503,5.543586731,1020.572631836
108,27397504,5.5647277829999995,1020.57019043
109,27397505,5.585865021,1020.567382812
110,27397506,5.585865021,1020.567382812
111,27397507,5.559440613,1020.5708007810001
112,27397508,5.543586731,1020.57244873
113,27397509,5.543586731,1020.573059082
114,27397510,5.538303375,1020.573181152
115,27397511,5.538303375,1020.573181152
116,27397512,5.570011139,1020.569396973
117,27397513,5.580581665,1020.568603516
118,27397514,5.585865021,1020.5676269530001
119,27397515,5.612289429,1020.564575195
120,27397516,5.6228580475,1020.5629272460001
121,27397517,5.633426666,1020.5621948239999
122,27397518,5.638710022000001,1020.5610351560001
123,27397519,5.6439971920000005,1020.560546875
124,27397520,5.654563904,1020.559143066
125,27397521,5.686271667000001,1020.555480957
126,27397522,5.733833313,1020.549865723
127,27397523,5.7761116029999995,1020.544677734
128,27397524,5.8236732479999995,1020.5386352539999
129,27397525,5.8553810120000005,1020.535339355
130,27397526,5.887088776000001,1020.531311035
131,27397527,5.887088776000001,1020.53112793
132,27397528,5.887088776000001,1020.531311035
133,27397529,5.865951537999999,1020.5335083010001
134,27397530,5.852739334000001,1020.535186768
135,27397531,5.850097656,1020.5355834960001
136,27397532,5.844814301,1020.536193848
137,27397533,5.834243774,1020.537780762
138,27397534,5.8236732479999995,1020.5385742189999
139,27397535,5.797252655,1020.542358398
140,27397536,5.781398772999999,1020.5440673830001
141,27397537,5.749687195,1020.5477294919999
142,27397538,5.712696075,1020.5524291989999
143,27397539,5.70741272,1020.55291748
144,27397540,5.712696075,1020.5524291989999
145,27397541,5.712696075,1020.552062988
146,27397542,5.712696075,1020.552062988
147,27397543,5.712696075,1020.5522460939999
148,27397544,5.70741272,1020.552978516
149,27397545,5.7126960755,1020.552246094
150,27397546,5.749687195,1020.5477294919999
151,27397547,5.7761116029999995,1020.544555664
152,27397548,5.7761116029999995,1020.544555664
153,27397549,5.7761116029999995,1020.544677734
154,27397550,5.7761116029999995,1020.544677734
155,27397551,5.7761116029999995,1020.544677734
156,27397552,5.781398772999999,1020.544128418
157,27397553,5.781398772999999,1020.5440673830001
158,27397554,5.781398772999999,1020.5440673830001
159,27397555,5.760257721,1020.5465698239999
160,27397556,5.760257721,1020.546630859
161,27397557,5.760257721,1020.546630859
162,27397558,5.760257721,1020.546630859
163,27397559,5.762899399,1020.5461120604999
164,27397560,5.765541077000001,1020.5456542969999
165,27397561,5.717979431,1020.551696777
166,27397562,5.638710022000001,1020.5612792969999
167,27397563,5.543586731,1020.572875977
168,27397564,5.443180084,1020.584777832
169,27397565,5.369194031,1020.593933105
170,27397566,5.332202911,1020.598449707
171,27397567,5.326919556,1020.599060059
172,27397568,5.326919556,1020.599060059
173,27397569,5.326919556,1020.5987548830001
174,27397570,5.332202911,1020.598449707
175,27397571,5.332202911,1020.598449707
176,27397572,5.332202911,1020.598266602
177,27397573,5.332202911,1020.598205566
178,27397574,5.332202911,1020.5981445310001
179,27397575,5.353340149,1020.595825195
180,27397576,5.363910675,1020.5942382810001
