,time,relativeAltitude,pressure
185,27492489,19.183242798,1019.6489257810001
186,27492490,19.040557861,1019.666259766
187,27492491,18.940151215,1019.6784667969999
188,27492492,18.7472610475,1019.701599121
189,27492493,18.533233643,1019.7277832030001
190,27492494,18.390548706,1019.744934082
191,27492495,18.242576599,1019.762695312
192,27492496,18.142169952,1019.775024414
193,27492497,18.062900542999998,1019.784606934
194,27492498,18.004768372,1019.791625977
195,27492499,17.95192337,1019.797912598
196,27492500,17.904361725,1019.803710938
197,27492501,17.81980896,1019.813781738
198,27492502,17.729969025,1019.824890137
199,27492503,17.708827972,1019.827331543
200,27492504,17.666553497,1019.8324584960001
201,27492505,17.629558563,1019.8367919919999
202,27492506,17.5317955015,1019.8484497070001
203,27492507,17.286060332999998,1019.877868652
204,27492508,17.095809937000002,1019.9008789060001
205,27492509,16.873855590999998,1019.92767334
206,27492510,16.651901245,1019.9545898439999
207,27492511,16.477508545,1019.975646973
208,27492512,16.361248015999998,1019.989990234
209,27492513,16.361248015999998,1019.989990234
210,27492514,16.318969727,1019.9949951169999
211,27492515,16.318969727,1019.9949951169999
